customer_id,age,income,employment_status,loan_amount,loan_type,credit_score,missed_payments,last_payment_date,account_status,region
CUST5326,45.0,55422,Self-employed,76015.0,Personal,616,4,2026-03-10 06:39:58.491892,Active,West
CUST5327,49.0,60130,Salaried,798423.0,Auto,624,2,2026-05-13 06:39:58.491894,Active,East
CUST5328,32.0,73865,Business,130294.0,Auto,663,4,2026-01-07 06:39:58.491896,Active,North
CUST5329,32.0,51831,Self-employed,683969.0,Personal,NA,0,2026-01-01 06:39:58.491898,Delayed,East
CUST5330,21.0,not_available,Salaried,609863.0,Business,685,2,2026-03-17 06:39:58.491901,Active,South
CUST5331,56.0,95910,Business,683969.0,Auto,718,0,2025-11-20 06:39:58.491903,Active,South
CUST5332,57.0,54152,Business,763934.0,Personal,775,0,2026-02-25 06:39:58.491905,Delayed,South
CUST5333,21.0,20320,Salaried,649181.0,Home,634,3,2025-11-29 06:39:58.491908,Default,East
CUST5334,55.0,141025,Business,609863.0,Business,636,5,2026-03-03 06:39:58.491910,Default,East
CUST5335,45.0,66686,Salaried,253206.0,Home,654,4,2026-04-04 06:39:58.491912,Delayed,West
CUST5336,30.0,144062,Student,457522.0,Auto,744,4,2025-12-21 06:39:58.491915,Active,South
CUST5337,27.0,87613,Student,201601.0,Home,755,4,2026-01-19 06:39:58.491917,Default,West
CUST5338,59.0,99443,Business,286692.0,Personal,728,4,2026-04-29 06:39:58.491919,Default,North
CUST5339,41.0,22537,Business,82309.0,Business,652,2,2026-01-12 06:39:58.491921,Delayed,North
CUST5340,39.0,101931,Salaried,142313.0,Auto,672,1,2026-03-18 06:39:58.491924,Default,South
CUST5341,27.0,85780,Business,544132.0,Personal,782,0,2025-11-28 06:39:58.491926,Default,West
CUST5342,48.0,72550,,343076.0,Business,712,5,2026-05-13 06:39:58.491934,Delayed,East
CUST5343,59.0,101931,Student,578671.0,Auto,788,5,2026-03-09 06:39:58.491939,Default,West
CUST5344,45.0,28635,Business,340449.0,Auto,612,1,2026-05-09 06:39:58.491960,Active,North
CUST5345,49.0,136595,Business,253206.0,Auto,646,1,2026-01-25 06:39:58.491965,Delayed,West
CUST5346,36.0,66250,Self-employed,401591.0,Auto,791,1,2026-02-11 06:39:58.491969,Active,North
CUST5347,39.0,73865,Business,141426.0,Home,759,2,2025-12-30 06:39:58.491973,Active,North
CUST5348,35.0,28635,,146917.0,Home,627,1,2026-04-25 06:39:58.491977,Delayed,West
CUST5349,26.0,59321,Student,170522.0,Home,652,2,2026-05-07 06:39:58.491982,Default,East
CUST5350,35.0,109389,Self-employed,667345.0,Auto,630,3,2026-02-03 06:39:58.491986,Delayed,North
CUST5351,46.0,66418,Salaried,617152.0,Home,607,3,2026-04-26 06:39:58.491990,Default,West
CUST5352,42.0,22537,Salaried,286692.0,Business,671,5,2026-04-02 06:39:58.491993,Active,North
CUST5353,43.0,not_available,Student,683969.0,Auto,723,3,2026-01-09 06:39:58.491995,Default,South
CUST5354,28.0,124940,Salaried,555074.0,Business,697,2,2026-05-13 06:39:58.491997,Active,East
CUST5355,54.0,55422,,147375.0,Business,686,2,2026-01-30 06:39:58.492000,Active,South
CUST5356,39.0,109312,Business,650902.0,Home,673,0,2026-03-17 06:39:58.492002,Active,North
CUST5357,56.0,30068,Student,171139.0,Auto,700,1,2026-04-04 06:39:58.492004,Delayed,East
CUST5358,36.0,120766,Self-employed,167255.0,Home,624,4,2026-05-02 06:39:58.492006,Default,West
CUST5359,50.0,27135,Business,649181.0,Home,714,4,2026-01-10 06:39:58.492009,Default,West
CUST5360,27.0,132025,Salaried,517997.0,Home,632,1,2026-01-24 06:39:58.492011,Default,East
CUST5361,34.0,129021,Salaried,506339.0,Auto,795,4,2026-04-01 06:39:58.492013,Active,South
CUST5362,50.0,101931,Self-employed,595946.0,Auto,734,4,2026-03-02 06:39:58.492015,Delayed,South
CUST5363,49.0,110417,,343076.0,Home,696,4,2026-01-29 06:39:58.492018,Default,East
CUST5364,39.0,61777,Self-employed,481030.0,Business,793,5,2026-01-13 06:39:58.492020,Default,West
CUST5365,58.0,20287,Student,286692.0,Business,711,2,2026-03-22 06:39:58.492022,Delayed,East
CUST5366,31.0,22176,Self-employed,561933.0,Auto,773,2,2026-05-01 06:39:58.492025,Default,South
CUST5367,36.0,97986,Salaried,649181.0,Personal,695,2,2026-02-05 06:39:58.492027,Delayed,North
CUST5368,49.0,72550,,98231.0,Home,604,1,2026-02-11 06:39:58.492029,Delayed,West
CUST5369,48.0,42337,,537943.0,Home,720,3,2025-12-16 06:39:58.492032,Default,East
CUST5370,38.0,42337,Self-employed,141426.0,Personal,709,5,2026-05-01 06:39:58.492040,Delayed,North
CUST5371,30.0,40666,Student,229243.0,Auto,616,5,2026-01-23 06:39:58.492044,Delayed,South
CUST5372,53.0,49327,Salaried,742255.0,Business,675,4,2025-12-31 06:39:58.492049,Default,West
CUST5373,26.0,41684,Business,556705.0,Auto,651,0,2026-03-15 06:39:58.492053,Active,East
CUST5374,53.0,109312,,798423.0,Business,739,2,2026-03-28 06:39:58.492057,Default,South
CUST5375,39.0,101931,Self-employed,104306.0,Business,661,5,2026-02-03 06:39:58.492061,Default,East
CUST5376,57.0,127340,Student,332868.0,Auto,762,5,2025-12-07 06:39:58.492065,Active,East
CUST5377,43.0,120667,Student,166751.0,Home,789,0,2026-03-13 06:39:58.492070,Delayed,West
CUST5378,29.0,102063,Salaried,286692.0,Home,620,4,2026-03-29 06:39:58.492073,Default,South
CUST5379,51.0,60130,,555074.0,Home,684,5,2026-05-02 06:39:58.492075,Active,South
CUST5380,34.0,126511,Salaried,683969.0,Business,793,5,2026-04-17 06:39:58.492078,Active,North
CUST5381,56.0,46627,Business,253206.0,Home,780,3,2026-04-28 06:39:58.492080,Default,South
CUST5382,39.0,129863,Business,769366.0,Business,620,0,2025-11-27 06:39:58.492082,Default,South
CUST5383,22.0,115849,Business,629885.0,Home,742,4,2025-11-24 06:39:58.492084,Active,West
CUST5384,56.0,115849,Student,302061.0,Auto,abc,4,2026-04-08 06:39:58.492086,Default,North
CUST5385,59.0,66250,,778468.0,Personal,750,2,2026-04-06 06:39:58.492089,Active,West
CUST5386,27.0,35216,Salaried,177192.0,Business,727,3,2026-03-25 06:39:58.492091,Default,South
CUST5387,59.0,129863,Salaried,544132.0,Auto,758,4,2025-12-14 06:39:58.492093,Active,North
CUST5388,42.0,134456,Business,524406.0,Business,653,3,2026-01-14 06:39:58.492095,Default,West
CUST5389,59.0,46206,,343076.0,Business,782,2,2026-03-11 06:39:58.492098,Default,North
CUST5390,30.0,20287,,650902.0,Auto,625,0,2026-04-01 06:39:58.492100,Default,South
CUST5391,27.0,81386,Self-employed,166751.0,Home,652,5,2026-02-27 06:39:58.492102,Delayed,North
CUST5392,48.0,66250,,170522.0,Business,665,5,2026-01-15 06:39:58.492105,Default,North
CUST5393,49.0,68899,,382643.0,Personal,766,1,2026-02-03 06:39:58.492107,Active,North
CUST5394,29.0,90409,Salaried,177192.0,Personal,606,1,2026-05-04 06:39:58.492109,Active,South
CUST5395,58.0,69346,,170522.0,Auto,766,1,2025-11-17 06:39:58.492111,Delayed,South
CUST5396,47.0,23009,,556705.0,Personal,631,5,2026-04-07 06:39:58.492113,Delayed,North
CUST5397,55.0,102063,Salaried,90449.0,Auto,753,3,2025-12-27 06:39:58.492116,Delayed,West
CUST5398,32.0,141025,,228417.0,Auto,686,1,2025-12-12 06:39:58.492118,Default,West
CUST5399,51.0,69346,Salaried,211704.0,Business,756,0,2026-03-15 06:39:58.492120,Default,South
CUST5400,55.0,93034,Self-employed,455486.0,Auto,752,4,2026-04-24 06:39:58.492133,Active,East
CUST5401,56.0,120667,Student,556705.0,Auto,783,3,2025-12-11 06:39:58.492136,Active,West
CUST5402,45.0,114171,Salaried,342560.0,Home,758,5,2026-02-26 06:39:58.492138,Default,North
CUST5403,41.0,136595,Salaried,248573.0,Business,793,0,2026-05-07 06:39:58.492140,Active,East
CUST5404,23.0,122171,,332868.0,Personal,601,5,2025-12-03 06:39:58.492143,Default,South
CUST5405,50.0,20287,Salaried,455486.0,Home,774,3,2026-03-10 06:39:58.492145,Delayed,West
CUST5406,37.0,126511,Business,143566.0,Home,674,3,2026-04-24 06:39:58.492147,Default,East
CUST5407,57.0,120667,Business,732358.0,Business,628,3,2026-05-01 06:39:58.492150,Default,South
CUST5408,43.0,46627,Self-employed,617922.0,Business,726,2,2026-03-21 06:39:58.492152,Default,South
CUST5409,42.0,143220,Salaried,593647.0,Home,648,4,2025-11-18 06:39:58.492154,Active,North
CUST5410,41.0,54152,,617152.0,Business,NA,1,2026-02-22 06:39:58.492157,Default,West
CUST5411,21.0,21161,,732358.0,Business,631,2,2025-12-31 06:39:58.492159,Default,East
CUST5412,50.0,78251,Student,630918.0,Auto,757,4,2025-11-22 06:39:58.492161,Default,North
CUST5413,30.0,30068,Self-employed,617152.0,Business,614,5,2026-05-08 06:39:58.492163,Delayed,West
CUST5414,47.0,122171,,364380.0,Auto,661,1,2026-03-03 06:39:58.492165,Default,East
CUST5415,51.0,59321,Student,481030.0,Home,677,2,2026-02-13 06:39:58.492168,Default,South
CUST5416,24.0,59321,,578671.0,Home,616,2,2026-03-26 06:39:58.492170,Default,South
CUST5417,57.0,66418,Student,570335.0,Personal,621,0,2025-12-25 06:39:58.492172,Active,West
CUST5418,29.0,60130,Business,798423.0,Business,757,2,2025-12-17 06:39:58.492176,Delayed,North
CUST5419,59.0,118064,Business,87355.0,Home,680,3,2026-01-10 06:39:58.492179,Delayed,East
CUST5420,43.0,104762,,649181.0,Auto,743,5,2025-12-15 06:39:58.492181,Default,East
CUST5421,54.0,135614,Self-employed,457522.0,Home,779,2,2025-11-23 06:39:58.492183,Default,South
CUST5422,42.0,143220,Salaried,211704.0,Business,607,3,2026-04-29 06:39:58.492185,Active,West
CUST5423,36.0,104762,Self-employed,793987.0,Personal,791,4,2026-01-16 06:39:58.492188,Default,North
CUST5424,,126511,Self-employed,302061.0,Personal,766,4,2026-03-16 06:39:58.492190,Active,South
CUST5425,50.0,35029,Salaried,793987.0,Home,630,3,2026-01-29 06:39:58.492192,Default,South
CUST5426,50.0,109389,Business,570335.0,Personal,611,0,2026-02-05 06:39:58.492194,Active,North
CUST5427,53.0,20320,Business,565303.0,Business,632,0,2026-03-11 06:39:58.492197,Delayed,East
CUST5428,28.0,127340,Salaried,289204.0,Business,785,4,2026-02-15 06:39:58.492199,Default,East
CUST5429,41.0,124940,Student,732358.0,Personal,611,5,2026-03-27 06:39:58.492201,Active,West
CUST5430,32.0,108774,Self-employed,567196.0,Auto,624,2,2026-04-20 06:39:58.492203,Active,South
CUST5431,44.0,143220,,430445.0,Personal,765,4,2025-12-27 06:39:58.492206,Default,West
CUST5432,37.0,59321,Business,580553.0,Personal,647,4,2025-12-07 06:39:58.492208,Active,East
CUST5433,31.0,131399,,561933.0,Home,682,3,2026-04-04 06:39:58.492210,Default,North
CUST5434,59.0,20320,Salaried,592606.0,Auto,654,0,2026-04-14 06:39:58.492213,Default,East
CUST5435,36.0,53654,,87690.0,Personal,730,5,2025-12-31 06:39:58.492215,Active,East
CUST5436,34.0,118064,,364380.0,Home,724,3,2026-01-01 06:39:58.492217,Active,South
CUST5437,34.0,51831,Self-employed,253206.0,Home,668,4,2025-11-27 06:39:58.492219,Active,East
CUST5438,34.0,30770,Salaried,537943.0,Home,762,1,2026-03-22 06:39:58.492221,Delayed,West
CUST5439,58.0,101931,,76015.0,Business,650,2,2026-04-06 06:39:58.492224,Default,North
CUST5440,32.0,122958,Business,555074.0,Home,626,4,2026-05-06 06:39:58.492226,Default,South
CUST5441,36.0,95910,Salaried,451914.0,Home,764,3,2026-02-13 06:39:58.492229,Delayed,North
CUST5442,51.0,53783,Business,580553.0,Business,743,1,2026-01-05 06:39:58.492231,Delayed,West
CUST5443,28.0,147359,Student,781368.0,Business,624,1,2026-03-23 06:39:58.492233,Active,West
CUST5444,59.0,78251,,87355.0,Home,632,4,2025-12-21 06:39:58.492235,Default,East
CUST5445,39.0,69346,Salaried,555074.0,Personal,661,5,2026-01-14 06:39:58.492238,Delayed,West
CUST5446,45.0,74460,Business,87355.0,Auto,744,0,2026-05-08 06:39:58.492240,Delayed,East
CUST5447,46.0,22176,,555074.0,Business,770,1,2025-11-26 06:39:58.492242,Default,South
CUST5448,40.0,96216,Self-employed,382643.0,Auto,629,2,2026-03-07 06:39:58.492244,Default,North
CUST5449,37.0,64910,Business,382643.0,Business,640,3,2025-11-21 06:39:58.492247,Default,East
CUST5450,32.0,46206,Business,798423.0,Home,716,3,2025-11-25 06:39:58.492249,Active,East
CUST5451,35.0,23009,Student,262104.0,Business,603,3,2026-01-23 06:39:58.492251,Delayed,South
CUST5452,28.0,135614,Self-employed,269248.0,Home,665,4,2026-03-06 06:39:58.492254,Active,West
CUST5453,31.0,59321,Student,537943.0,Auto,659,3,2025-11-24 06:39:58.492255,Default,East
CUST5454,57.0,69346,Self-employed,98231.0,Personal,736,3,2026-01-01 06:39:58.492258,Default,West
CUST5455,38.0,143220,Business,575275.0,Home,630,2,2026-02-11 06:39:58.492260,Delayed,East
CUST5456,26.0,105962,Student,422209.0,Auto,688,0,2026-03-10 06:39:58.492262,Active,West
CUST5457,54.0,58751,,98231.0,Auto,699,5,2026-02-18 06:39:58.492265,Active,East
CUST5458,37.0,148180,Self-employed,422209.0,Business,718,4,2026-02-19 06:39:58.492267,Active,North
CUST5459,35.0,42337,Business,570335.0,Home,668,4,2026-04-20 06:39:58.492269,Default,North
CUST5460,58.0,74460,Salaried,481030.0,Auto,751,3,2025-12-27 06:39:58.492271,Delayed,North
CUST5461,23.0,85780,Self-employed,592606.0,Personal,623,2,2026-01-03 06:39:58.492274,Active,East
CUST5462,44.0,31984,Self-employed,171139.0,Business,772,1,2025-12-08 06:39:58.492277,Default,West
CUST5463,51.0,20320,,342560.0,Business,764,3,2026-05-13 06:39:58.492279,Default,South
CUST5464,59.0,126511,Self-employed,556705.0,Auto,785,3,2026-05-04 06:39:58.492281,Active,South
CUST5465,32.0,75913,Self-employed,727055.0,Home,622,4,2025-12-06 06:39:58.492283,Delayed,South
CUST5466,36.0,46627,,342560.0,Business,762,4,2025-12-14 06:39:58.492286,Delayed,North
CUST5467,56.0,75913,,790174.0,Home,662,3,2025-12-31 06:39:58.492288,Active,North
CUST5468,25.0,49327,Student,194318.0,Auto,717,4,2025-11-22 06:39:58.492290,Default,North
CUST5469,38.0,102063,Business,424494.0,Auto,713,2,2026-01-20 06:39:58.492293,Default,West
CUST5470,32.0,141025,Business,496710.0,Home,605,1,2025-12-06 06:39:58.492295,Active,North
CUST5471,45.0,68899,Student,82309.0,Personal,605,1,2025-12-15 06:39:58.492297,Default,West
CUST5472,33.0,20287,Business,570335.0,Business,629,1,2026-04-29 06:39:58.492300,Default,West
CUST5473,50.0,124940,Self-employed,422209.0,Auto,600,3,2025-12-21 06:39:58.492302,Active,West
CUST5474,23.0,84892,Student,649181.0,Personal,662,5,2026-03-18 06:39:58.492304,Default,East
CUST5475,58.0,129021,Student,732358.0,Personal,735,3,2025-12-17 06:39:58.492306,Active,South
CUST5476,27.0,53065,Business,401591.0,Home,627,3,2026-03-16 06:39:58.492308,Active,West
CUST5477,44.0,66686,Salaried,451914.0,Home,688,2,2026-04-01 06:39:58.492311,Active,South
CUST5478,32.0,105962,Business,537943.0,Home,760,1,2026-04-18 06:39:58.492313,Default,West
CUST5479,51.0,87613,Salaried,130294.0,Personal,652,4,2026-02-28 06:39:58.492315,Active,West
CUST5480,57.0,109904,Student,130294.0,Business,637,4,2026-02-27 06:39:58.492317,Default,North
CUST5481,57.0,54152,Salaried,567196.0,Home,651,0,2026-05-12 06:39:58.492320,Active,South
CUST5482,47.0,46206,Self-employed,649181.0,Business,677,0,2026-05-08 06:39:58.492322,Delayed,West
CUST5483,49.0,74460,,635619.0,Home,738,5,2025-11-24 06:39:58.492324,Default,South
CUST5484,22.0,144062,Salaried,629885.0,Personal,729,4,2026-01-29 06:39:58.492326,Default,North
CUST5485,47.0,118071,,481030.0,Business,652,1,2025-12-21 06:39:58.492333,Default,West
CUST5486,22.0,28635,Self-employed,145057.0,Business,693,3,2025-12-02 06:39:58.492335,Delayed,North
CUST5487,53.0,40666,,52928.0,Personal,693,4,2026-02-19 06:39:58.492337,Active,West
CUST5488,35.0,22537,Self-employed,248573.0,Business,795,5,2025-11-24 06:39:58.492340,Delayed,North
CUST5489,41.0,51831,,781368.0,Personal,606,5,2026-02-07 06:39:58.492342,Active,North
CUST5490,51.0,131399,,143566.0,Personal,666,4,2026-02-09 06:39:58.492344,Active,East
CUST5491,57.0,97986,Business,146917.0,Auto,736,0,2026-03-14 06:39:58.492346,Active,West
CUST5492,27.0,42337,Salaried,52928.0,Home,715,1,2025-12-17 06:39:58.492349,Active,West
CUST5493,27.0,135614,,649181.0,Auto,790,4,2025-12-22 06:39:58.492351,Active,West
CUST5494,25.0,27135,Student,451914.0,Personal,738,3,2025-12-01 06:39:58.492353,Delayed,South
CUST5495,33.0,78251,Business,269248.0,Personal,636,3,2026-02-18 06:39:58.492355,Default,East
CUST5496,51.0,69346,Salaried,146917.0,Business,741,2,2025-12-02 06:39:58.492358,Delayed,South
CUST5497,54.0,103291,Business,617922.0,Personal,746,3,2025-12-03 06:39:58.492360,Default,West
CUST5498,29.0,129021,Salaried,146917.0,Personal,607,4,2026-02-15 06:39:58.492362,Default,East
CUST5499,22.0,95910,Self-employed,130294.0,Personal,734,4,2026-01-02 06:39:58.492364,Default,North
CUST5500,31.0,110071,,617152.0,Home,658,3,2026-04-09 06:39:58.492367,Delayed,East
CUST5501,50.0,132025,Student,327941.0,Auto,722,0,2025-11-19 06:39:58.492369,Active,North
CUST5502,48.0,53654,Business,798423.0,Auto,790,1,2025-11-24 06:39:58.492371,Active,West
CUST5503,24.0,78251,Business,517997.0,Home,606,5,2026-03-28 06:39:58.492373,Default,West
CUST5504,44.0,28635,Business,555074.0,Home,719,4,2025-12-11 06:39:58.492376,Active,North
CUST5505,50.0,132025,Business,565303.0,Home,782,3,2026-01-27 06:39:58.492378,Active,East
CUST5506,40.0,55422,,629885.0,Auto,602,5,2026-01-26 06:39:58.492380,Delayed,South
CUST5507,39.0,82559,Salaried,343076.0,Auto,666,3,2026-04-11 06:39:58.492382,Active,East
CUST5508,58.0,35029,,732358.0,Personal,617,4,2025-12-26 06:39:58.492384,Active,North
CUST5509,41.0,103291,Self-employed,635619.0,Auto,644,2,2026-02-20 06:39:58.492387,Delayed,North
CUST5510,23.0,68443,,143566.0,Business,696,1,2026-01-03 06:39:58.492389,Active,South
CUST5511,32.0,129863,,580553.0,Auto,691,4,2025-11-27 06:39:58.492391,Default,South
CUST5512,39.0,97986,Self-employed,228417.0,Home,763,5,2026-04-26 06:39:58.492393,Delayed,South
CUST5513,32.0,104762,,473574.0,Auto,743,3,2026-05-03 06:39:58.492396,Active,North
CUST5514,36.0,60130,Salaried,130294.0,Personal,678,2,2026-04-22 06:39:58.492398,Active,West
CUST5515,55.0,95910,Student,90449.0,Auto,756,4,2026-02-20 06:39:58.492401,Delayed,East
CUST5516,52.0,22537,Self-employed,364380.0,Home,658,1,2025-12-31 06:39:58.492403,Default,South
CUST5517,,60130,Business,567196.0,Business,745,2,2026-01-09 06:39:58.492405,Delayed,North
CUST5518,34.0,104762,Salaried,142313.0,Home,776,5,2026-02-22 06:39:58.492411,Default,East
CUST5519,32.0,55422,Student,570335.0,Business,773,3,2026-05-15 06:39:58.492413,Delayed,South
CUST5520,36.0,120667,Salaried,52928.0,Personal,682,0,2026-03-20 06:39:58.492415,Active,West
CUST5521,43.0,104762,Salaried,537943.0,Personal,756,1,2026-01-31 06:39:58.492418,Delayed,East
CUST5522,27.0,123306,Business,451914.0,Auto,797,2,2026-01-28 06:39:58.492420,Delayed,East
CUST5523,46.0,84892,Student,251464.0,Personal,708,4,2026-02-26 06:39:58.492422,Default,North
CUST5524,42.0,75913,Salaried,742255.0,Personal,777,4,2026-04-28 06:39:58.492424,Delayed,North
CUST5525,27.0,20287,Business,76015.0,Home,654,2,2026-02-12 06:39:58.492427,Default,North
CUST5526,27.0,76997,Self-employed,98231.0,Home,754,4,2026-03-11 06:39:58.492429,Delayed,West
CUST5527,45.0,34209,Business,401591.0,Auto,734,2,2026-03-18 06:39:58.492431,Active,East
CUST5528,32.0,104762,,130294.0,Auto,690,1,2026-02-17 06:39:58.492434,Delayed,South
CUST5529,58.0,104762,Business,609863.0,Auto,682,4,2026-01-08 06:39:58.492436,Active,West
CUST5530,56.0,75913,Business,635619.0,Auto,725,1,2026-04-03 06:39:58.492438,Default,South
CUST5531,47.0,118064,Business,142313.0,Home,680,3,2026-02-09 06:39:58.492440,Default,South
CUST5532,44.0,59321,Salaried,147375.0,Auto,768,3,2026-02-26 06:39:58.492443,Default,North
CUST5533,35.0,147359,Student,781368.0,Auto,738,3,2026-04-03 06:39:58.492445,Default,South
CUST5534,21.0,87613,Business,732358.0,Personal,604,3,2026-02-11 06:39:58.492447,Delayed,South
CUST5535,37.0,104762,Business,253206.0,Auto,665,4,2026-01-11 06:39:58.492449,Delayed,West
CUST5536,36.0,75913,,595946.0,Business,710,2,2026-01-20 06:39:58.492452,Delayed,North
CUST5537,49.0,60130,,143566.0,Personal,783,4,2025-12-04 06:39:58.492454,Active,South
CUST5538,58.0,140544,Self-employed,98231.0,Home,611,5,2026-01-22 06:39:58.492456,Delayed,South
CUST5539,32.0,74460,Self-employed,609863.0,Business,769,4,2026-04-30 06:39:58.492458,Active,South
CUST5540,51.0,68443,,364380.0,Auto,705,1,2026-04-09 06:39:58.492460,Active,East
CUST5541,48.0,120766,Student,430445.0,Personal,674,2,2026-01-01 06:39:58.492463,Delayed,East
CUST5542,49.0,131399,Self-employed,286692.0,Auto,737,0,2026-04-20 06:39:58.492465,Active,North
CUST5543,37.0,34758,Student,699899.0,Personal,627,0,2025-12-17 06:39:58.492467,Default,West
CUST5544,32.0,46206,,364380.0,Auto,606,2,2026-05-07 06:39:58.492470,Delayed,North
CUST5545,40.0,134817,Self-employed,167255.0,Business,741,0,2026-02-05 06:39:58.492472,Delayed,East
CUST5546,49.0,102063,Business,192957.0,Home,676,2,2026-01-23 06:39:58.492481,Active,North
CUST5547,40.0,118071,,340449.0,Business,796,1,2025-11-29 06:39:58.492485,Delayed,West
CUST5548,36.0,30068,Self-employed,201601.0,Business,660,1,2026-01-25 06:39:58.492490,Delayed,North
CUST5549,59.0,118071,Student,192957.0,Home,650,4,2025-12-17 06:39:58.492494,Active,South
CUST5550,38.0,78251,Student,537943.0,Personal,769,0,2026-04-17 06:39:58.492498,Delayed,West
CUST5551,34.0,66418,Self-employed,790174.0,Personal,735,2,2026-03-22 06:39:58.492502,Delayed,West
CUST5552,28.0,59321,Student,364380.0,Home,777,1,2026-04-11 06:39:58.492506,Delayed,West
CUST5553,29.0,109904,Self-employed,732358.0,Auto,728,4,2026-03-06 06:39:58.492511,Active,North
CUST5554,50.0,131399,Self-employed,171139.0,Personal,796,0,2026-02-01 06:39:58.492515,Delayed,North
CUST5555,42.0,72550,Student,732358.0,Business,610,0,2025-12-02 06:39:58.492519,Delayed,South
CUST5556,49.0,129021,Salaried,171139.0,Home,706,0,2026-03-14 06:39:58.492523,Delayed,West
CUST5557,52.0,66686,Business,90449.0,Business,647,1,2026-04-08 06:39:58.492527,Default,South
CUST5558,28.0,96216,,289204.0,Personal,737,1,2025-12-14 06:39:58.492532,Delayed,West
CUST5559,,68443,Business,592606.0,Home,742,0,2026-01-02 06:39:58.492542,Active,East
CUST5560,54.0,66418,,382643.0,Home,702,1,2025-12-17 06:39:58.492544,Default,North
CUST5561,30.0,35216,,104306.0,Personal,646,0,2026-01-07 06:39:58.492547,Active,South
CUST5562,53.0,23009,Business,457522.0,Personal,752,3,2026-01-19 06:39:58.492549,Delayed,North
CUST5563,35.0,108774,Self-employed,457522.0,Home,711,1,2026-04-11 06:39:58.492551,Delayed,North
CUST5564,28.0,31984,Student,286692.0,Auto,605,2,2026-01-14 06:39:58.492553,Delayed,East
CUST5565,51.0,68899,Salaried,451914.0,Home,610,1,2026-03-02 06:39:58.492556,Default,East
CUST5566,34.0,118071,Salaried,734392.0,Auto,616,0,2026-02-27 06:39:58.492558,Delayed,West
CUST5567,31.0,31984,Salaried,798423.0,Business,742,2,2026-02-04 06:39:58.492560,Active,East
CUST5568,52.0,81386,Business,778468.0,Auto,615,4,2025-12-09 06:39:58.492562,Default,West
CUST5569,33.0,34758,Business,87355.0,Auto,655,2,2025-11-18 06:39:58.492564,Active,East
CUST5570,27.0,102063,Self-employed,87690.0,Personal,665,2,2026-05-06 06:39:58.492567,Active,East
CUST5571,27.0,108774,Salaried,537943.0,Home,763,1,2026-01-13 06:39:58.492577,Active,South
CUST5572,46.0,22537,Self-employed,382643.0,Business,682,5,2026-05-07 06:39:58.492579,Active,East
CUST5573,31.0,120766,Salaried,778468.0,Home,765,2,2026-02-08 06:39:58.492581,Active,South
CUST5574,,49327,Business,556705.0,Auto,674,2,2025-12-21 06:39:58.492584,Delayed,East
CUST5575,59.0,84892,Student,629885.0,Auto,726,0,2025-12-28 06:39:58.492586,Active,South
CUST5576,30.0,21161,Student,177192.0,Auto,730,1,2025-11-27 06:39:58.492588,Active,North
CUST5577,58.0,35216,Student,635619.0,Home,617,0,2026-05-14 06:39:58.492590,Delayed,West
CUST5578,50.0,28635,Student,142313.0,Auto,688,1,2026-02-05 06:39:58.492592,Default,East
CUST5579,36.0,140544,,727055.0,Home,781,4,2026-03-04 06:39:58.492595,Delayed,South
CUST5580,52.0,64910,Salaried,630918.0,Business,693,5,2025-12-27 06:39:58.492597,Default,East
CUST5581,51.0,118071,Student,141426.0,Business,616,2,2025-12-27 06:39:58.492599,Active,South
CUST5582,48.0,104149,,617922.0,Home,713,1,2026-03-28 06:39:58.492602,Delayed,South
CUST5583,40.0,93034,,769366.0,Business,706,2,2026-05-04 06:39:58.492604,Default,East
CUST5584,40.0,120766,,455486.0,Personal,698,2,2026-03-03 06:39:58.492606,Default,West
CUST5585,59.0,110417,Self-employed,649181.0,Auto,612,3,2026-03-28 06:39:58.492609,Delayed,South
CUST5586,42.0,144011,Self-employed,167255.0,Auto,662,0,2026-02-11 06:39:58.492611,Delayed,North
CUST5587,25.0,110417,,737005.0,Auto,613,5,2026-02-16 06:39:58.492613,Delayed,East
CUST5588,41.0,114171,Student,82309.0,Personal,786,1,2025-11-24 06:39:58.492615,Delayed,North
CUST5589,57.0,132025,Salaried,130294.0,Auto,763,4,2026-02-17 06:39:58.492618,Delayed,South
CUST5590,56.0,69346,Business,555074.0,Home,617,5,2026-05-11 06:39:58.492620,Active,South
CUST5591,27.0,58751,Self-employed,793987.0,Auto,732,3,2026-03-01 06:39:58.492622,Active,East
CUST5592,54.0,53065,Student,142313.0,Home,613,0,2026-02-25 06:39:58.492625,Delayed,West
CUST5593,30.0,118071,Student,430445.0,Business,624,4,2025-12-20 06:39:58.492627,Delayed,North
CUST5594,43.0,122171,Business,382643.0,Home,643,4,2025-12-03 06:39:58.492629,Active,West
CUST5595,40.0,103291,Business,201601.0,Home,720,2,2026-01-15 06:39:58.492631,Default,North
CUST5596,21.0,20320,Student,699899.0,Home,638,0,2026-03-29 06:39:58.492634,Active,West
CUST5597,59.0,76997,Business,635619.0,Auto,739,3,2026-03-05 06:39:58.492636,Delayed,East
CUST5598,38.0,41684,Student,649181.0,Personal,703,1,2026-04-23 06:39:58.492638,Default,North
CUST5599,58.0,34209,Business,314052.0,Personal,788,1,2026-02-10 06:39:58.492640,Delayed,East
CUST5600,47.0,59321,Business,327941.0,Home,661,3,2025-12-05 06:39:58.492643,Default,West
